Project Name;Package Name;Type Name;Method Name;LOC;CC;PC;Line no;IsTest;Main prod class tested;Production classes tested
train-ticket-master;consignprice.service;ConsignPriceServiceImplTest;testGetPriceConfig;6;1;0;86;1;;
train-ticket-master;consign.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;consign.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;consign.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;consign.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;consign;ConsignApplication;main;3;1;1;25;0;;
train-ticket-master;consign;ConsignApplication;restTemplate;3;1;1;29;0;;
train-ticket-master;consign.controller;ConsignController;home;3;1;1;28;0;;
train-ticket-master;consign.controller;ConsignController;insertConsign;4;1;2;33;0;;
train-ticket-master;consign.controller;ConsignController;updateConsign;4;1;2;40;0;;
train-ticket-master;consign.controller;ConsignController;findByAccountId;5;1;2;46;0;;
train-ticket-master;consign.controller;ConsignController;findByOrderId;5;1;2;53;0;;
train-ticket-master;consign.controller;ConsignController;findByConsignee;4;1;2;60;0;;
train-ticket-master;consign.controller;ConsignControllerTest;setUp;4;1;0;35;0;;
train-ticket-master;consign.controller;ConsignControllerTest;testHome;3;1;0;41;1;;
train-ticket-master;consign.controller;ConsignControllerTest;testInsertConsign;7;1;0;48;1;;
train-ticket-master;consign.controller;ConsignControllerTest;testUpdateConsign;7;1;0;59;1;;
train-ticket-master;consign.controller;ConsignControllerTest;testFindByAccountId;6;1;0;70;1;;
train-ticket-master;consign.controller;ConsignControllerTest;testFindByOrderId;6;1;0;80;1;;
train-ticket-master;consign.controller;ConsignControllerTest;testFindByConsignee;5;1;0;90;1;;
train-ticket-master;consign.entity;GetPriceDomain;GetPriceDomain;2;1;0;13;0;;
train-ticket-master;consign.entity;InsertConsignRecordResult;InsertConsignRecordResult;2;1;0;14;0;;
train-ticket-master;consign.init;InitData;run;2;1;1;21;0;;
train-ticket-master;consign.repository;ConsignRepository;findByAccountId;0;1;1;16;0;;
train-ticket-master;consign.repository;ConsignRepository;findByOrderId;0;1;1;24;0;;
train-ticket-master;consign.repository;ConsignRepository;findByConsignee;0;1;1;32;0;;
train-ticket-master;consign.repository;ConsignRepository;findById;0;1;1;40;0;;
train-ticket-master;consign.service;ConsignService;insertConsignRecord;0;1;2;15;0;;
train-ticket-master;consign.service;ConsignService;updateConsignRecord;0;1;2;24;0;;
train-ticket-master;consign.service;ConsignService;queryByAccountId;0;1;2;33;0;;
train-ticket-master;consign.service;ConsignService;queryByOrderId;0;1;2;42;0;;
train-ticket-master;consign.service;ConsignService;queryByConsignee;0;1;2;51;0;;
train-ticket-master;consign.service;ConsignServiceImpl;getServiceUrl;3;1;1;41;0;;
train-ticket-master;consign.service;ConsignServiceImpl;insertConsignRecord;25;1;2;46;0;consign.service.ConsignServiceImpl;consign.service.ConsignServiceImpl
train-ticket-master;consign.service;ConsignServiceImpl;updateConsignRecord;30;3;2;81;0;consign.service.ConsignServiceImpl;consign.service.ConsignServiceImpl
train-ticket-master;consign.service;ConsignServiceImpl;queryByAccountId;10;2;2;118;0;;
train-ticket-master;consign.service;ConsignServiceImpl;queryByOrderId;10;2;2;129;0;;
train-ticket-master;consign.service;ConsignServiceImpl;queryByConsignee;10;2;2;140;0;;
train-ticket-master;consign.service;ConsignServiceImplTest;setUp;3;1;0;38;0;;
train-ticket-master;consign.service;ConsignServiceImplTest;testInsertConsignRecord;13;1;0;43;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testUpdateConsignRecord1;15;1;0;61;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testUpdateConsignRecord2;8;1;0;81;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByAccountId1;8;1;0;91;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByAccountId2;6;1;0;101;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByOrderId1;7;1;0;109;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByOrderId2;6;1;0;118;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByConsignee1;7;1;0;126;1;;
train-ticket-master;consign.service;ConsignServiceImplTest;testQueryByConsignee2;5;1;0;135;1;;
train-ticket-master;contacts.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;contacts.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;contacts.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;contacts.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;contacts;ContactsApplication;main;3;1;1;26;0;;
train-ticket-master;contacts;ContactsApplication;restTemplate;3;1;1;30;0;;
train-ticket-master;contacts.controller;ContactsController;home;3;1;0;29;0;;
train-ticket-master;contacts.controller;ContactsController;getAllContacts;4;1;1;34;0;;
train-ticket-master;contacts.controller;ContactsController;createNewContacts;4;1;2;41;0;;
train-ticket-master;contacts.controller;ContactsController;createNewContactsAdmin;5;1;2;49;0;;
train-ticket-master;contacts.controller;ContactsController;deleteContacts;3;1;2;58;0;;
train-ticket-master;contacts.controller;ContactsController;modifyContacts;4;1;2;65;0;;
train-ticket-master;contacts.controller;ContactsController;findContactsByAccountId;5;1;2;72;0;;
train-ticket-master;contacts.controller;ContactsController;getContactsByContactsId;5;1;2;80;0;;
train-ticket-master;contacts.controller;ContactsControllerTest;setUp;4;1;0;35;0;;
train-ticket-master;contacts.controller;ContactsControllerTest;testHome;3;1;0;41;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testGetAllContacts;5;1;0;48;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testCreateNewContacts;7;1;0;57;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testCreateNewContactsAdmin;7;1;0;68;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testDeleteContacts;6;1;0;79;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testModifyContacts;7;1;0;89;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testFindContactsByAccountId;6;1;0;100;1;;
train-ticket-master;contacts.controller;ContactsControllerTest;testGetContactsByContactsId;6;1;0;110;1;;
train-ticket-master;contacts.entity;Contacts;Contacts;2;1;0;40;0;;
train-ticket-master;contacts.entity;Contacts;equals;13;4;1;44;0;;
train-ticket-master;contacts.entity;Contacts;hashCode;5;1;0;63;0;;
train-ticket-master;contacts.init;InitData;run;18;1;1;20;0;;
train-ticket-master;contacts.repository;ContactsRepository;findById;0;1;1;16;0;;
train-ticket-master;contacts.repository;ContactsRepository;findByAccountId;0;1;1;24;0;;
train-ticket-master;contacts.repository;ContactsRepository;deleteById;0;1;1;33;0;;
train-ticket-master;contacts.repository;ContactsRepository;findAll;0;1;0;41;0;;
train-ticket-master;contacts.repository;ContactsRepository;findByAccountIdAndDocumentTypeAndDocumentType;0;1;3;49;0;;
train-ticket-master;contacts.service;ContactsService;createContacts;0;1;2;14;0;;
train-ticket-master;contacts.service;ContactsService;create;0;1;2;23;0;;
train-ticket-master;contacts.service;ContactsService;delete;0;1;2;32;0;;
train-ticket-master;contacts.service;ContactsService;modify;0;1;2;41;0;;
train-ticket-master;contacts.service;ContactsService;getAllContacts;0;1;1;50;0;;
train-ticket-master;contacts.service;ContactsService;findContactsById;0;1;2;58;0;;
train-ticket-master;contacts.service;ContactsService;findContactsByAccountId;0;1;2;67;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;findContactsById;11;2;2;29;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;findContactsByAccountId;5;1;2;41;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;createContacts;11;2;2;48;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;create;12;2;2;60;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;delete;12;2;2;75;0;;
train-ticket-master;contacts.service;ContactsServiceImpl;modify;19;2;2;88;0;contacts.service.ContactsServiceImpl;contacts.service.ContactsServiceImpl
train-ticket-master;contacts.service;ContactsServiceImpl;getAllContacts;10;2;1;108;0;;
train-ticket-master;contacts.service;ContactsServiceImplTest;setUp;3;1;0;32;0;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testFindContactsById1;7;1;0;37;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testFindContactsById2;6;1;0;46;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testFindContactsByAccountId;7;1;0;54;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testCreateContacts1;6;1;0;63;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testCreateContacts2;7;1;0;71;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testCreate1;8;1;0;80;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testCreate2;8;1;0;90;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testDelete1;7;1;0;100;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testDelete2;8;1;0;109;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testModify1;6;1;0;119;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testModify2;7;1;0;127;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testGetAllContacts1;7;1;0;136;1;;
train-ticket-master;contacts.service;ContactsServiceImplTest;testGetAllContacts2;5;1;0;145;1;;
train-ticket-master;delivery.config;Queues;emailQueue;3;1;0;12;0;;
train-ticket-master;delivery;DeliveryApplication;main;3;1;1;21;0;;
train-ticket-master;delivery;DeliveryApplication;restTemplate;3;1;1;25;0;;
train-ticket-master;delivery.entity;Delivery;Delivery;2;1;0;22;0;;
train-ticket-master;delivery.mq;RabbitReceive;process;18;3;1;35;0;;
train-ticket-master;delivery.repository;DeliveryRepository;findById;0;1;1;17;0;;
train-ticket-master;delivery.repository;DeliveryRepository;findByOrderId;0;1;1;19;0;;
train-ticket-master;delivery.repository;DeliveryRepository;findAll;0;1;0;21;0;;
train-ticket-master;delivery.repository;DeliveryRepository;deleteById;0;1;1;24;0;;
train-ticket-master;delivery.repository;DeliveryRepository;deleteFoodOrderByOrderId;0;1;1;26;0;;
train-ticket-master;execute.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;execute.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;execute.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;execute.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;execute.controller;ExecuteControlller;home;3;1;1;25;0;;
train-ticket-master;execute.controller;ExecuteControlller;executeTicket;4;1;2;30;0;;
train-ticket-master;execute.controller;ExecuteControlller;collectTicket;4;1;2;38;0;;
train-ticket-master;execute.controller;ExecuteControlllerTest;setUp;4;1;0;35;0;;
train-ticket-master;execute.controller;ExecuteControlllerTest;testHome;3;1;0;41;1;;
train-ticket-master;execute.controller;ExecuteControlllerTest;testExecuteTicket;5;1;0;48;1;;
train-ticket-master;execute.controller;ExecuteControlllerTest;testCollectTicket;5;1;0;57;1;;
train-ticket-master;execute;ExecuteApplication;main;3;1;1;26;0;;
train-ticket-master;execute;ExecuteApplication;restTemplate;3;1;1;30;0;;
train-ticket-master;execute.serivce;ExecuteService;ticketExecute;0;1;2;11;0;;
train-ticket-master;execute.serivce;ExecuteService;ticketCollect;0;1;2;20;0;;
train-ticket-master;execute.serivce;ExecuteServiceImpl;getServiceUrl;3;1;1;35;0;;
train-ticket-master;execute.serivce;ExecuteServiceImpl;ticketExecute;42;7;2;40;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.serivce;ExecuteServiceImpl;ticketCollect;42;7;2;88;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.serivce;ExecuteServiceImpl;executeOrder;8;1;3;136;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.serivce;ExecuteServiceImpl;executeOrderOther;8;1;3;150;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.serivce;ExecuteServiceImpl;getOrderByIdFromOrder;10;1;2;163;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.serivce;ExecuteServiceImpl;getOrderByIdFromOrderOther;10;1;2;177;0;execute.serivce.ExecuteServiceImpl;execute.serivce.ExecuteServiceImpl
train-ticket-master;execute.service;ExecuteServiceImplTest;setUp;3;1;0;28;0;;
train-ticket-master;execute.service;ExecuteServiceImplTest;testTicketExecute1;14;1;0;33;1;;
train-ticket-master;execute.service;ExecuteServiceImplTest;testTicketExecute2;19;1;0;58;1;;
train-ticket-master;execute.service;ExecuteServiceImplTest;testTicketCollect1;14;1;0;92;1;;
train-ticket-master;execute.service;ExecuteServiceImplTest;testTicketCollect2;19;1;0;117;1;;
train-ticket-master;food_delivery.config;SecurityConfig;passwordEncoder;3;1;0;26;0;;
train-ticket-master;food_delivery.config;SecurityConfig;corsConfigurer;8;1;0;31;0;;
train-ticket-master;food_delivery.config;SecurityConfig;addCorsMappings;3;1;1;42;0;;
train-ticket-master;food_delivery.config;SecurityConfig;configure;4;1;1;55;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;home;3;1;0;28;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;createFoodDeliveryOrder;4;1;2;34;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;deleteFoodDeliveryOrder;4;1;2;40;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;getFoodDeliveryOrderById;4;1;2;46;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;getAllFoodDeliveryOrders;4;1;1;52;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;getFoodDeliveryOrderByStoreId;4;1;2;58;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;updateTripId;4;1;2;64;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;updateSeatNo;4;1;2;70;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryController;updateDeliveryTime;4;1;2;76;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;setUp;4;1;0;37;0;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testHome;3;1;0;43;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testCreateFoodDeliveryOrder;7;1;0;50;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testDeleteFoodDeliveryOrder;5;1;0;61;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testGetFoodDeliveryOrderById;5;1;0;70;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testGetFoodDeliveryOrderByStoreId;5;1;0;79;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testGetAllFoodDeliveryOrders;5;1;0;88;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testUpdateTripId;7;1;0;97;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testUpdateSeatNo;7;1;0;108;1;;
train-ticket-master;food_delivery.controller;FoodDeliveryControllerTest;testUpdateDeliveryTime;7;1;0;119;1;;
train-ticket-master;food_delivery;FoodDeliveryApplication;main;3;1;1;23;0;;
train-ticket-master;food_delivery;FoodDeliveryApplication;restTemplate;3;1;1;27;0;;
train-ticket-master;food_delivery.init;InitData;run;10;1;1;23;0;;
train-ticket-master;food_delivery.repository;FoodDeliveryOrderRepository;findByStationFoodStoreId;0;1;1;10;0;;
train-ticket-master;food_delivery.repository;FoodDeliveryOrderRepository;findAll;0;1;0;12;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;createFoodDeliveryOrder;0;1;2;12;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;deleteFoodDeliveryOrder;0;1;2;14;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;getFoodDeliveryOrderById;0;1;2;16;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;getAllFoodDeliveryOrders;0;1;1;18;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;getFoodDeliveryOrderByStoreId;0;1;2;20;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;updateTripId;0;1;2;22;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;updateSeatNo;0;1;2;24;0;;
train-ticket-master;food_delivery.service;FoodDeliveryService;updateDeliveryTime;0;1;2;26;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;getServiceUrl;3;1;1;39;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;createFoodDeliveryOrder;25;3;2;43;0;food_delivery.service.FoodDeliveryServiceImpl;food_delivery.service.FoodDeliveryServiceImpl
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;deleteFoodDeliveryOrder;12;2;2;76;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;getFoodDeliveryOrderById;11;2;2;89;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;getAllFoodDeliveryOrders;11;2;1;101;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;getFoodDeliveryOrderByStoreId;11;2;2;113;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;updateTripId;15;2;2;125;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;updateSeatNo;15;2;2;141;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImpl;updateDeliveryTime;15;2;2;157;0;;
train-ticket-master;food_delivery.service;FoodDeliveryServiceImplTest;setUp;3;1;0;21;0;;
train-ticket-master;foodsearch.config;Queues;emailQueue;3;1;0;12;0;;
train-ticket-master;foodsearch.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;foodsearch.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;foodsearch.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;foodsearch.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;foodsearch.controller;FoodController;home;3;1;0;32;0;;
train-ticket-master;foodsearch.controller;FoodController;test_send_delivery;10;1;0;37;0;;
train-ticket-master;foodsearch.controller;FoodController;findAllFoodOrder;4;1;1;50;0;;
train-ticket-master;foodsearch.controller;FoodController;createFoodOrder;4;1;2;56;0;;
train-ticket-master;foodsearch.controller;FoodController;createFoodBatches;4;1;2;62;0;;
train-ticket-master;foodsearch.controller;FoodController;updateFoodOrder;4;1;2;69;0;;
train-ticket-master;foodsearch.controller;FoodController;deleteFoodOrder;4;1;2;75;0;;
train-ticket-master;foodsearch.controller;FoodController;findFoodOrderByOrderId;4;1;2;82;0;;
train-ticket-master;foodsearch.controller;FoodController;getAllFood;4;1;5;89;0;;
train-ticket-master;foodsearch.entity;AllTripFood;AllTripFood;2;1;0;18;0;;
train-ticket-master;foodsearch.entity;Delivery;Delivery;2;1;0;10;0;;
train-ticket-master;foodsearch.entity;FoodOrder;FoodOrder;2;1;0;39;0;;
train-ticket-master;foodsearch;FoodApplication;main;3;1;1;23;0;;
train-ticket-master;foodsearch;FoodApplication;restTemplate;3;1;1;27;0;;
train-ticket-master;foodsearch.mq;RabbitSend;send;4;1;1;19;0;;
train-ticket-master;foodsearch.repository;FoodOrderRepository;findById;0;1;1;15;0;;
train-ticket-master;foodsearch.repository;FoodOrderRepository;findByOrderId;0;1;1;17;0;;
train-ticket-master;foodsearch.repository;FoodOrderRepository;findAll;0;1;0;19;0;;
train-ticket-master;foodsearch.repository;FoodOrderRepository;deleteById;0;1;1;22;0;;
train-ticket-master;foodsearch.repository;FoodOrderRepository;deleteFoodOrderByOrderId;0;1;1;24;0;;
train-ticket-master;foodsearch.service;FoodService;createFoodOrder;0;1;2;12;0;;
train-ticket-master;foodsearch.service;FoodService;createFoodOrdersInBatch;0;1;2;14;0;;
train-ticket-master;foodsearch.service;FoodService;deleteFoodOrder;0;1;2;16;0;;
train-ticket-master;foodsearch.service;FoodService;findByOrderId;0;1;2;18;0;;
train-ticket-master;foodsearch.service;FoodService;updateFoodOrder;0;1;2;20;0;;
train-ticket-master;foodsearch.service;FoodService;findAllFoodOrder;0;1;1;22;0;;
train-ticket-master;foodsearch.service;FoodService;getAllFood;0;1;5;24;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;getServiceUrl;3;1;1;49;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;createFoodOrdersInBatch;48;7;2;56;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;createFoodOrder;35;3;2;113;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;deleteFoodOrder;12;2;2;152;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;findAllFoodOrder;10;2;1;167;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;updateFoodOrder;19;3;2;179;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;findByOrderId;11;2;2;199;0;;
train-ticket-master;foodsearch.service;FoodServiceImpl;getAllFood;77;12;5;212;0;foodsearch.service.FoodServiceImpl;foodsearch.service.FoodServiceImpl
train-ticket-master;gateway;GatewayApplication;main;3;1;1;16;0;;
train-ticket-master;gateway;GatewayConfiguration;GatewayConfiguration;4;1;2;41;0;;
train-ticket-master;gateway;GatewayConfiguration;sentinelGatewayBlockExceptionHandler;3;1;0;48;0;;
train-ticket-master;gateway;GatewayConfiguration;sentinelGatewayFilter;3;1;0;60;0;;
train-ticket-master;gateway;GatewayConfiguration;doInit;5;1;0;71;0;gateway.GatewayConfiguration;gateway.GatewayConfiguration
train-ticket-master;gateway;GatewayConfiguration;initBlockHandlers;10;1;0;83;0;;
train-ticket-master;gateway;GatewayConfiguration;initGatewayRules;5;1;0;101;0;;
train-ticket-master;inside_payment.async;AsyncTask;sendAsyncCallToPaymentService;6;1;1;24;0;;
train-ticket-master;inside_payment.async;ExecutorConfig;mySimpleAsync;9;1;0;24;0;;
train-ticket-master;inside_payment.async;ExecutorConfig;myAsync;10;1;0;35;0;;
train-ticket-master;inside_payment.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;inside_payment.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;inside_payment.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;inside_payment.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;home;3;1;0;26;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;pay;4;1;2;31;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;createAccount;4;1;2;37;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;addMoney;4;1;3;43;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;queryPayment;4;1;1;50;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;queryAccount;4;1;1;56;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;drawBack;4;1;3;62;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;payDifference;4;1;2;68;0;;
train-ticket-master;inside_payment.controller;InsidePaymentController;queryAddMoney;4;1;1;74;0;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;setUp;4;1;0;34;0;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testHome;3;1;0;40;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testPay;7;1;0;47;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testCreateAccount;7;1;0;58;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testAddMoney;5;1;0;69;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testQueryPayment;5;1;0;78;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testQueryAccount;5;1;0;87;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testDrawBack;5;1;0;96;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testPayDifference;7;1;0;105;1;;
train-ticket-master;inside_payment.controller;InsidePaymentControllerTest;testQueryAddMoney;5;1;0;116;1;;
train-ticket-master;inside_payment.entity;AccountInfo;AccountInfo;2;1;0;15;0;;
train-ticket-master;inside_payment.entity;Balance;Balance;4;1;0;21;0;;
train-ticket-master;inside_payment.entity;Money;Money;4;1;0;43;0;;
train-ticket-master;inside_payment.entity;OutsidePaymentInfo;OutsidePaymentInfo;2;1;0;10;0;;
train-ticket-master;inside_payment.entity;Payment;Payment;5;1;0;46;0;;
train-ticket-master;inside_payment.entity;PaymentInfo;PaymentInfo;2;1;0;12;0;;
train-ticket-master;inside_payment.init;InitData;run;13;1;1;25;0;;
train-ticket-master;inside_payment;InsidePaymentApplication;main;3;1;1;26;0;;
train-ticket-master;inside_payment;InsidePaymentApplication;restTemplate;3;1;1;30;0;;
train-ticket-master;inside_payment.repository;AddMoneyRepository;findByUserId;0;1;1;14;0;;
train-ticket-master;inside_payment.repository;AddMoneyRepository;findAll;0;1;0;22;0;;
train-ticket-master;inside_payment.repository;PaymentRepository;findById;0;1;1;15;0;;
train-ticket-master;inside_payment.repository;PaymentRepository;findByOrderId;0;1;1;23;0;;
train-ticket-master;inside_payment.repository;PaymentRepository;findAll;0;1;0;31;0;;
train-ticket-master;inside_payment.repository;PaymentRepository;findByUserId;0;1;1;39;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;pay;0;1;2;14;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;createAccount;0;1;2;23;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;addMoney;0;1;3;32;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;queryPayment;0;1;1;42;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;queryAccount;0;1;1;50;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;drawBack;0;1;3;58;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;payDifference;0;1;2;68;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;queryAddMoney;0;1;1;77;0;;
train-ticket-master;inside_payment.service;InsidePaymentService;initPayment;0;1;2;85;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;getServiceUrl;3;1;1;41;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;pay;75;8;2;45;0;inside_payment.service.InsidePaymentServiceImpl;inside_payment.service.InsidePaymentServiceImpl
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;createAccount;15;2;2;141;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;addMoney;14;2;3;157;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;queryAccount;36;5;1;172;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;queryAccount;17;3;2;212;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;queryPayment;10;2;1;233;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;drawBack;14;2;3;244;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;payDifference;46;5;2;259;0;inside_payment.service.InsidePaymentServiceImpl;inside_payment.service.InsidePaymentServiceImpl
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;queryAddMoney;10;2;1;319;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;setOrderStatus;17;2;3;330;0;inside_payment.service.InsidePaymentServiceImpl;inside_payment.service.InsidePaymentServiceImpl
train-ticket-master;inside_payment.service;InsidePaymentServiceImpl;initPayment;9;2;2;360;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImplTest;setUp;3;1;0;44;0;;
train-ticket-master;inside_payment.service;InsidePaymentServiceImplTest;testPay;24;1;0;49;1;;
